pkt,Channel,ant_info,phi_info,mag_info,theta_info,time_stamp
9,16,(-62-167j),-159.63217939736214,178.13758727455584,-1.3303877052763748,1506.75
9,16,(-117+131j),-41.76899009963179,175.64168070250295,-0.34807705855715976,1508.0
9,16,(-109+151j),-35.82379665962386,186.23103930333417,-0.2985329895954684,1508.25
9,16,(-128+148j),-40.85537625889571,195.67319693816015,-0.340463472439207,1508.5
9,16,(-153+146j),-46.34112777971719,211.482859825566,-0.38617898877073925,1508.75
9,16,(172+144j),50.063616853030084,224.32119828495925,0.41720049379989044,1510.0
9,16,(211+66j),72.63051508901593,221.0814329607984,0.605265549830001,1510.25
9,16,(217-29j),97.61193759671492,218.92921230388603,0.8134601413117597,1510.5
9,16,(192-107j),119.13055957315895,219.8021837926093,0.9928043438399234,1510.75
9,16,(-194-98j),-116.80083494695461,217.34764779035453,-0.9733871136595658,1512.0
9,16,(-186-11j),-93.38451795230976,186.3249849054066,-0.7782282450431327,1512.25
9,16,(-118+76j),-57.21571913413086,140.356688476182,-0.47680316270262607,1512.5
9,16,(-25+122j),-11.580619182228114,124.53513560437472,-0.09650520548244454,1512.75
9,16,(138-109j),128.3036223838003,175.85505395068975,1.0692589178847363,1514.0
9,16,(72-152j),154.65382405805332,168.1903683330291,1.2888905699264042,1514.25
9,16,(4-164j),178.6028189727036,164.04877323527901,1.4885242637578198,1514.5
9,16,(-68-147j),-155.17544523081665,161.9660458244258,-1.29323851682393,1514.75
9,16,(-122+118j),-45.954841253872196,169.72919607421701,-0.38295986187613595,1516.0
9,16,(-58+148j),-21.39981013208223,158.95911424010893,-0.17833203903365744,1516.25
9,16,(37+141j),14.703551823761563,145.7737973711325,0.12252969192716005,1516.5
9,16,(117+99j),49.76364169072618,153.26447729333762,0.4147006349053207,1516.75
9,16,(-2-181j),-179.36692322856888,181.01104938649465,-1.4948939579006952,1518.0
9,16,(-68-165j),-157.60240204717516,178.4628812946827,-1.3134683909434415,1518.25
9,16,(-129-120j),-132.9299693469589,176.18456232031227,-1.1078187687804388,1518.5
9,16,(-166-64j),-111.08375458238065,177.9100896520487,-0.9257382323448463,1518.75
9,16,(-10+175j),-3.2704879231835657,175.28548142958104,-0.02725406705430327,1520.0
9,16,(20+189j),6.040565182897268,190.05525512334563,0.050338049666598564,1520.25
9,16,(17+200j),4.858462919034286,200.7211996775627,0.04048719436138304,1520.5
9,16,(6+210j),1.6365770416167182,210.08569680013915,0.01363814214225879,1520.75
9,16,(219-17j),94.43871636770471,219.65882636488797,0.7870140514482553,1522.0
9,16,(194-108j),119.10473162741869,222.03603311174518,0.9925890786499529,1522.25
9,16,(138-172j),141.25903630512227,220.51757299589528,1.1772414665071822,1522.5
9,16,(62-210j),163.55139187296018,218.96118377465902,1.3630568336673445,1522.75
9,16,(-207+58j),-74.34748732188106,214.9720912118594,-0.6195744691918249,1524.0
9,16,(-145+118j),-50.86154139819647,186.94651641579205,-0.42385004411485766,1524.25
9,16,(-35+137j),-14.33107335028507,141.40014144264495,-0.11942569772860645,1524.5
9,16,(66+110j),30.96375653207352,128.2809416865966,0.25803217665113704,1524.75
9,16,(22-162j),172.26640190097714,163.48700254148645,1.4357035887019927,1526.0
9,16,(-48-156j),-162.89727103094762,163.21764610482532,-1.3576042899367857,1526.25
9,16,(-102-123j),-140.33215888165958,159.7904878270293,-1.169515867961063,1526.5
9,16,(-144-66j),-114.62356478616361,158.40454538932903,-0.9552406255133464,1526.75
9,16,(-7+164j),-2.4440680576354086,164.14932226482082,-0.020367234242571475,1528.0
9,16,(71+128j),29.0165843438658,146.37281168304446,0.24180558732996604,1528.25
9,16,(127+59j),65.08197748418075,140.03570973148243,0.542357911891846,1528.5
9,16,(150-38j),104.21585347367355,154.7384890710776,0.868498704371412,1528.75
9,16,(-128-118j),-132.67218491095886,174.0919297382851,-1.1056701643149396,1530.0
9,16,(-166-60j),-109.8721758192439,176.5106229097841,-0.9156404389676883,1530.25
9,16,(-179+15j),-85.20986927763678,179.62739212046696,-0.7101004225396639,1530.5
9,16,(-162+83j),-62.87186346772668,182.02472359545007,-0.5239394976191739,1530.75
9,16,(143+93j),56.96205139766623,170.5813588877753,0.47468919202476695,1532.0
9,16,(169+77j),65.50497947596313,185.71483516402236,0.5458830874522531,1532.25
9,16,(178+87j),63.952278145708085,198.12369873389704,0.5329433362291522,1532.5
9,16,(181+112j),58.25141886493459,212.8497122384712,0.4854342980956988,1532.75
9,16,(118-173j),145.70284759615924,209.41107898103195,1.2142812940733743,1534.0
9,16,(27-207j),172.56859202882748,208.75344308537763,1.4382226319566709,1534.25
9,16,(-58-202j),-163.9797076979288,210.16184239771025,-1.3666271451291199,1534.5
